-76.418747217569,-110.311184624676,0
-70.8195155069698,-102.398905811366,0
-64.5538585357717,-94.9268200588413,0
-58.2788772728527,-87.0308286366053,0
-51.2966441074386,-77.8817276246846,0
-45.728063501243,-71.2388542117551,0
-45.0216873295722,-69.9857271015644,0
-43.6497360444628,-69.1716638049111,0
-42.9433335865615,-67.9174269041978,0
-41.5611895195907,-66.6805929243565,0
-39.4930574193131,-65.0361719159409,0
-36.7296305806376,-62.5613716864027,0
-33.2793587625492,-59.680114294868,0
-28.4571417220868,-55.9847899046727,0
-24.3217744894791,-52.6959199537523,0
-21.5574705390027,-50.2211363711394,0
-19.4791541965678,-48.1539403530769,0
-18.0969900988275,-46.9159931028262,0
-16.7148531607236,-45.679155273363,0
-16.0186754151946,-44.8487962861545,0
-15.3224978026701,-44.0184372449294,0
-15.3123057259363,-43.5956668965518,0
-14.6272059956682,-43.1880568009801,0
-14.6170139515889,-42.7652864516713,0
-14.6170139515889,-42.7652864516713,0
-14.6067951568402,-42.3414064664394,0
-14.6067951568402,-42.3414064664394,0
-13.9208366408711,-41.9349273056723,0
-13.9106178772636,-41.5110473199748,0
-13.9004258651985,-41.0882769697346,0
-13.8902071001939,-40.6643969831057,0
-13.8697963181185,-39.8177466467023,0
-13.8596043016296,-39.3949762973934,0
-13.8391935138498,-38.5483259549364,0
-13.818782723858,-37.7016756171361,0
-13.7983719288604,-36.8550252779387,0
-13.777961130254,-36.0083749359474,0
-14.4333162499825,-35.1454333956353,0
-14.4129053761717,-34.2987830531783,0
-15.077593463473,-33.8597427960485,0
-15.0571825157385,-33.0130924489349,0
-15.7227293818141,-32.5729211466387,0
-15.7125372475712,-32.1501507908106,0
-16.3781107609393,-31.7110890634358,0
-16.3576996662887,-30.8644387135282,0
-17.0232462900458,-30.4242672962137,0
-17.6786006022012,-29.561325462535,0
-19.0097201869939,-28.6820919825695,0
-20.3408394979197,-27.8028582767583,0
-23.6482380805537,-24.7586774779484,0
-26.299395858543,-22.5774592459202,0
-26.299395858543,-22.5774592459202,0
-28.2960587698617,-21.2580519253388,0
-31.6136448516045,-18.636638101656,0
-34.9414487818722,-16.4391028825194,0
-38.2581452405429,-13.8177075944841,0
-42.2514893785119,-11.1799960103817,0
-45.5792876529158,-8.98245629575104,0
-48.9061985483859,-6.78493653563783,0
-54.8962173420005,-2.82891513360664,0
-59.5337918812875,1.09560898831114,0
-64.8582588382997,4.61146297119558,0
-64.8582588382997,4.61146297119558,0
-65.5238001764519,5.05163848772645,0
-66.189368203457,5.49070443492383,0
-66.8549094042974,5.93088006647304,0
-67.5204772948055,6.36994612263516,0
-68.1860183605459,6.81012186640874,0
-68.8617810688447,6.82641760958359,0
-69.526463120128,7.26546247629449,0
-69.526463120128,7.26546247629449,0
-70.2022257960052,7.2817583293654,0
-70.86776665668,7.72193429572508,0
-71.5435293011251,7.73823025682941,0
-72.8950545884436,7.77082234667614,0
-73.5708172342274,7.78711847355589,0
-74.2465798801277,7.80341465445235,0
-74.9325645497884,7.39583082590252,0
-76.2840899166185,7.42842346103862,0
-76.9700479655294,7.02194942673668,0
-77.6458106864593,7.03824588051066,0
-78.331795599137,6.6306623229757,0
-79.0177538212156,6.2241884493269,0
-79.7037388705648,5.81660499982536,0
-80.3896972293151,5.41013123141602,0
-80.3999195203069,4.98625116748735,0
-81.7811732039554,3.74940236937255,0
-83.1633129580878,2.51257514441386,0
-83.8594942154596,1.68222157796845,0
-84.5760938232997,0.00521756056696177,0
-85.2824979333673,-1.24901596503332,0
-85.9990712706931,-2.92491024266928,0
-86.0399079352501,-4.61821124982089,0
-86.0807445876999,-6.3115122509189,0
-86.7871493785642,-7.56574567453936,0
-86.8075677633751,-8.41239617392421,0
-86.8381819508504,-9.681817100849,0
-86.1828361535445,-10.5447647394612,0
-86.233868523268,-12.6608361597173,0
-85.5989406266017,-14.3704342241399,0
-85.5989406266017,-14.3704342241399,0
-85.629581333138,-15.6409647725523,0
-84.9946262757294,-17.3494531391189,0
-84.3495020355331,-18.636280646082,0
-84.3801157493144,-19.905701554846,0
-84.4209518607822,-21.5990025145002,0
-83.7758271516068,-22.8858299567364,0
-83.8268587057828,-25.0019013276324,0
-84.5536557425512,-27.1016757967882,0
-85.290675526252,-29.6253302679397,0
-86.0072775420267,-31.3023342080414,0
-86.7238798182807,-32.9793380959891,0
-87.4200640833005,-33.8096914598718,0
-88.1264442716492,-35.0628151870333,0
-88.8226288372534,-35.8931684433483,0
-89.5290361520601,-37.1474016993307,0
-90.9009606635664,-37.9603478414938,0
-91.5971457344713,-38.7907008854672,0
-92.9589014665689,-39.1819859198295,0
-93.6542011755519,-40.012360163033,0
-96.3878828263842,-41.2165901530534,0
-98.4560215635574,-42.8609973615967,0
-100.513964731595,-44.0826336680911,0
-101.885891504935,-44.8955780873075,0
-102.582078241277,-45.7259302758612,0
-103.278265111847,-46.5562824113294,0
-104.649333656591,-47.370357400272,0
-105.345520866918,-48.2007093792781,0
-106.041708210134,-49.0310613005422,0
-106.737895687751,-49.8614131701179,0
-107.434083300352,-50.6917649866082,0
-107.454503486515,-51.5384154729545,0
-108.140467791236,-51.944887177553,0
-108.836655705119,-52.7752388874069,0
-108.857076021086,-53.6218893737532,0
-109.553264134564,-54.452241031453,0
-110.249452381628,-55.2825926346704,0
-110.269872824661,-56.1292431191541,0
-110.966061271378,-56.9595946716145,0
-111.652052948833,-57.3671757392585,0
-111.672446755925,-58.2127165924758,0
-112.389056138461,-59.8897185209207,0
-113.105665779323,-61.5667203990743,0
-113.146507153171,-63.2600213643163,0
-113.852920187346,-64.5142527613789,0
-114.569503678009,-66.1901448965073,0
-115.951686013024,-67.4280768828467,0
-116.667411223403,-69.1050998540595,0
-117.373798454297,-70.358221351169,0
-118.069988701027,-71.1885723704472,0
-119.452145585674,-72.4253941942006,0
-120.138138921931,-72.8329746271484,0
-121.520296384871,-74.0697961281985,0
-122.892256840249,-74.8838469898328,0
-123.588447999908,-75.7141975830309,0
-124.95021141984,-76.1054776911624,0
-125.636178574001,-76.5119480639696,0
-126.322172561544,-76.9195280168205,0
-127.683023890539,-77.3097194251604,0
-128.369018051075,-77.7172992150299,0
-129.730755299213,-78.107468935661,0
-131.092519451049,-78.4987480747513,0
-133.130026833329,-78.872616706416,0
-134.49176453508,-79.2627856666222,0
-135.843304323265,-79.2301839767024,0
-137.880838936544,-79.6051611029543,0
-137.880838936544,-79.6051611029543,0
-139.907263060799,-79.5562790306285,0
-141.944771231094,-79.9301455407403,0
-143.972081151733,-79.8812411213294,0
-145.999391079182,-79.8323362097144,0
-148.026701016468,-79.7834308054298,0
-148.702470996883,-79.7671288945712,0
-148.702470996883,-79.7671288945712,0
-149.388466484845,-80.1747070099227,0
-150.063350826968,-80.1584263560362,0
-150.073549598106,-80.581196801737,0
-150.74931965,-80.5648947278969,0
-150.759545223322,-80.988774810452,0
-151.435315309558,-80.9724726816639,0
-151.445514147286,-81.3952431320213,0
-152.131509909173,-81.802821028512,0
-152.817478972021,-82.2092892420478,0
-153.523899512249,-83.4635175610892,0
-154.895864881808,-84.2775633516721,0
-155.592060089984,-85.1079114321619,0
-156.288228661404,-85.9371498255059,0
-156.994650005247,-87.1913778828457,0
-157.70104477834,-88.444496252574,0
-158.39724058914,-89.2748441216536,0
-159.103662497015,-90.5290720160119,0
-159.810057833325,-91.7821902288124,0
-159.840682274662,-93.0516112060286,0
-160.547104675381,-94.3058389965445,0
-160.587955224793,-95.9991400530562,0
-160.6185797418,-97.2685610242188,0
-160.649231019896,-98.5390916308388,0
-160.669629508862,-99.3846325194463,0
-160.70028077485,-100.65516312141,0
-160.730905263335,-101.924584089778,0
-160.751330507686,-102.771234610118,0
-160.10620976676,-104.058068011887,0
-159.461062041984,-105.343791720923,0
-159.481487135752,-106.190442235209,0
-158.815914106672,-106.62951537082,0
-158.826140001824,-107.053395441733,0
-158.160566867795,-107.492468521465,0
-157.505219491548,-108.355421612039,0
-156.174099583295,-109.234677117784,0
-155.518751856172,-110.097630036063,0
-152.866736377473,-112.280020211823,0
-152.866736377473,-112.280020211823,0
-145.566863340617,-117.961992660537,0
